gem_location_id,plant_name,province,latitude,longitude,treated,pilot,cohort_year,year,q,yq,so2_mean,so2_median,n_valid_days,so2_std
L100000100786,Guoneng Yueyang power station,Hunan,29.6129835,112.754572,0,,0,2023,2,2023Q2,0.1336458344012498,0.1433333382010459,16,0.2176671098962247
L100000100788,Xiangtan power station,Hunan,27.8282792,112.9968045,0,,0,2023,2,2023Q2,-0.0036666624248027,-0.0758333317935466,10,0.304411550720116
L100000100789,Yiyang power station,Hunan,28.5966667,112.2686111,0,,0,2023,2,2023Q2,-0.0145535737392492,-0.0499999988824128,16,0.2179394216577649
L100000100795,Baotou Aluminum power station,Inner Mongolia,40.557202,110.148382,1,IM_voluntary,2015,2023,2,2023Q2,0.1018214318319223,0.0963333286345004,28,0.2313832395273448
L100000100811,Chifeng Yuanbaoshan power station,Inner Mongolia,42.303333,119.324167,1,IM_voluntary,2015,2023,2,2023Q2,0.0434567888474298,0.0149999978020787,27,0.2258558890809812
L100000100813,Chuangyuan Smelter power station,Inner Mongolia,45.437275,119.427496,1,IM_voluntary,2015,2023,2,2023Q2,0.0560714305223276,0.0821428596973418,24,0.1715942512790116
L100000100822,Daihai power station,Inner Mongolia,40.519675,112.667725,1,IM_voluntary,2015,2023,2,2023Q2,0.0011785740165838,0.0216666674241423,28,0.215897522478009
L100000100823,Dalate power station,Inner Mongolia,40.36695,109.99604,1,IM_voluntary,2015,2023,2,2023Q2,0.0908304609615227,0.0599999986588954,29,0.1887032630696371
L100000100830,Togtoh power station,Inner Mongolia,40.1952329,111.358881,1,IM_voluntary,2015,2023,2,2023Q2,0.1291034459296999,0.1400000005960464,29,0.2453776064365242
L100000100845,Guoneng Shanghaimiao power station,Inner Mongolia,38.309587,106.679378,1,IM_voluntary,2015,2023,2,2023Q2,0.0538690451399556,0.0933333300054073,28,0.2873205345104954
L100000100847,Jiangsu Energy Group Wulagai power station,Inner Mongolia,45.955947,119.106454,1,IM_voluntary,2015,2023,2,2023Q2,0.068260868039468,0.0766666680574417,23,0.2127076990479117
L100000100861,Hohhot Jinshan cogen power station,Inner Mongolia,40.7072133,111.4600879,1,IM_voluntary,2015,2023,2,2023Q2,0.0556302094882994,0.0633333306759595,32,0.236357577860912
L100000100863,Hongjun Aluminum power station,Inner Mongolia,45.5128784,119.6504373,1,IM_voluntary,2015,2023,2,2023Q2,0.0235507234566561,-0.0299999993294477,23,0.2053847694750307
L100000100887,Shangdu power station,Inner Mongolia,42.22369,116.029256,1,IM_voluntary,2015,2023,2,2023Q2,0.050666667210559,0.055833339691162,24,0.1631926024737769
L100000100888,Inner Mongolia Changcheng power station,Inner Mongolia,38.249688,106.657876,1,IM_voluntary,2015,2023,2,2023Q2,0.0538690451399556,0.0933333300054073,28,0.2873205345104954
L100000100894,Yimin power station,Inner Mongolia,48.549722,119.773889,1,IM_voluntary,2015,2023,2,2023Q2,0.0463452383410185,0.0749999955296515,24,0.2199811401207617
L100000100899,Huolinhe Zhanute power station,Inner Mongolia,45.409847,119.596739,1,IM_voluntary,2015,2023,2,2023Q2,0.0299563489388674,-0.0064285714179277,24,0.1708749904138888
L100000100910,Jining power station,Inner Mongolia,41.053294,113.153289,1,IM_voluntary,2015,2023,2,2023Q2,0.0250555529259145,0.0325000034645199,30,0.2004327152322436
L100000100913,Junggar Suancigou power station,Inner Mongolia,39.711744,111.200548,1,IM_voluntary,2015,2023,2,2023Q2,0.0130416674905323,0.0133333364501595,28,0.3323982229309647
L100000100933,Mengtai Beijiao power station,Inner Mongolia,39.846004,109.984888,1,IM_voluntary,2015,2023,2,2023Q2,0.064975807893901,0.0766666755080223,31,0.2855410340580255
L100000100937,Ordos Power Qipanjing power station,Inner Mongolia,39.385235,106.965664,1,IM_voluntary,2015,2023,2,2023Q2,0.1295665020669071,0.1442857086658477,29,0.1855667845069816
L100000100948,Inner Mongolia Shenglu power station,Inner Mongolia,38.373756,106.782583,1,IM_voluntary,2015,2023,2,2023Q2,0.0912988536573689,0.0557142831385135,29,0.2667945422174831
L100000100954,Tongliao power station,Inner Mongolia,43.6713737,122.1535206,1,IM_voluntary,2015,2023,2,2023Q2,0.015287356579612,-0.0199999995529651,29,0.2442774046842132
L100000100969,Changshu-1 power station,Jiangsu,31.753204,120.9634852,0,,0,2023,2,2023Q2,-0.1137499965261668,-0.0830000042915344,16,0.577826682758839
L100000100970,Changshu-2 power station,Jiangsu,31.757764,120.97813,0,,0,2023,2,2023Q2,-0.1013020814862102,-0.0624999999999999,16,0.5952781034464925
L100000100973,Yancheng Binhai power station,Jiangsu,34.307421,120.246943,0,,0,2023,2,2023Q2,-0.0221845246851444,0.004000000655651,28,0.18115616520859
L100000100974,Changzhou power station,Jiangsu,31.9583333,119.9925,0,,0,2023,2,2023Q2,0.0167500012554228,-0.0450000017881393,20,0.3321868271912636
L100000100982,Taizhou power station,Jiangsu,32.187206,119.914444,0,,0,2023,2,2023Q2,0.0129917572574833,-0.0578571464866399,26,0.2779936590508701
L100000100984,Guohua Xuzhou power station,Jiangsu,34.395144,117.259705,0,,0,2023,2,2023Q2,0.0986263760401365,0.0564285684376954,26,0.2014256025910899
L100000100988,Jurong power station,Jiangsu,32.19575,119.2497,0,,0,2023,2,2023Q2,0.0843666660785675,-0.0025000050663948,25,0.2837876509527656
L100000100993,Jinling power station,Jiangsu,32.17178,119.01977,0,,0,2023,2,2023Q2,0.1009102589808977,0.0391666628420352,26,0.3031190965694851
L100000100997,Huaneng Taicang power station,Jiangsu,31.656908,121.17932,0,,0,2023,2,2023Q2,-0.0525588206946849,-0.030000003054738,17,0.5155359431115998
L100000100998,Jianbi power station,Jiangsu,32.17693,119.57554,0,,0,2023,2,2023Q2,0.0450185209650684,-0.025000000372529,27,0.2762302506264102
L100000101000,Guoxin Jingjiang power station,Jiangsu,32.030487,120.383144,0,,0,2023,2,2023Q2,-0.0102666657418012,-0.040999999269843,20,0.2915154269761643
L100000101005,Jiangsu Nantong power station,Jiangsu,32.03214,120.76956,0,,0,2023,2,2023Q2,-0.040735298219849,-0.0375000014901161,17,0.2853914135182789
L100000101008,Jiangsu Sheyanggang power station,Jiangsu,33.8185009,120.4633498,0,,0,2023,2,2023Q2,0.0400266674160957,0.0399999991059303,25,0.2826224708736214
L100000101018,Ligang power station,Jiangsu,31.940813,120.0766476,0,,0,2023,2,2023Q2,-0.0062666708603501,-0.0674999896436929,20,0.3166419810258716
L100000101020,Lusigang power station,Jiangsu,32.05858,121.72669,0,,0,2023,2,2023Q2,-0.0586904758321387,-0.0719999894499778,21,0.3144864255079305
L100000101039,Xinhai power station,Jiangsu,34.57789,119.12671,0,,0,2023,2,2023Q2,-0.045612252383892,-0.0749999992549419,28,0.2854166952865979
L100000101044,Xuzhou Pengcheng power station,Jiangsu,34.3779,117.17591,0,,0,2023,2,2023Q2,0.1032692339542516,0.0549999997019767,26,0.2142400116388986
L100000101047,Guoxin Yangzhou power station,Jiangsu,32.267778,119.419444,0,,0,2023,2,2023Q2,0.064512819959185,0.0374999996274709,26,0.2828930424809072
L100000101053,Zhangjiagang Shazhou power station,Jiangsu,31.989733,120.6879258,0,,0,2023,2,2023Q2,0.0075263106999428,-0.0083333356305956,19,0.3278112870046712
L100000101057,Fuzhou power station,Jiangxi,27.7844943,116.5644289,0,,0,2023,2,2023Q2,-0.0065694438914458,0.0283333249390125,12,0.3531476468213975
L100000101058,Datang Xinyu power station,Jiangxi,27.679755,114.956506,0,,0,2023,2,2023Q2,-5.55566512048337e-05,0.0513333324342965,12,0.2640411221674119
L100000101060,Fengcheng power station,Jiangxi,28.1943602,115.7088424,0,,0,2023,2,2023Q2,0.0369090947153216,0.0019999979995191,11,0.170595697159243
L100000101063,Guixi power station,Jiangxi,28.28914,117.2235,0,,0,2023,2,2023Q2,-0.1008333374674503,-0.0575000047683715,13,0.4614951510783736
L100000101068,Jinggangshan power station,Jiangxi,27.0474697,115.0203859,0,,0,2023,2,2023Q2,0.2379166539758443,0.2175000011920929,6,0.3165770472079068
L100000101069,Ruijin power station,Jiangxi,25.9244055,115.1028219,0,,0,2023,2,2023Q2,-0.0563333325088023,-0.0700000002980232,5,0.0887756231545139
L100000101074,Shenhua Jiujiang power station,Jiangxi,29.826619,116.375973,0,,0,2023,2,2023Q2,0.0939201681929476,0.1385714262723922,17,0.2099034348447952
L100000101114,Shuangliao power station,Jilin,43.5282178,123.4633255,0,,0,2023,2,2023Q2,-0.0771839057962442,-0.0657142847776413,29,0.2336571192468066
L100000101160,Yingkou power station,Liaoning,40.303837,122.105968,0,,0,2023,2,2023Q2,0.0850229896605014,0.0983333364129066,29,0.1957333121061613
L100000101178,Suizhong power station,Liaoning,40.07962,120.00959,0,,0,2023,2,2023Q2,-0.0402720609734601,-0.0487500000745057,34,0.271197103410738
L100000101181,Tieling power station,Liaoning,42.3450141,123.8030455,0,,0,2023,2,2023Q2,-0.0002361885458231,0.0,25,0.216427037297192
L100000101187,Daba power station,Ningxia,37.9916691,105.9247833,0,,0,2023,2,2023Q2,-0.0036666654516011,0.0299999918788671,25,0.2058001479447516
L100000101190,Ningdong Fangjiazhuang power station,Ningxia,37.837649,106.666501,0,,0,2023,2,2023Q2,0.0566284026052536,0.0828571412712335,28,0.304443074071441
L100000101191,Shizuishan power station,Ningxia,39.2848224,106.7890371,0,,0,2023,2,2023Q2,0.142270113662656,0.1400000303983688,29,0.1870034246801508
L100000101192,Ningdong power station,Ningxia,37.844757,106.786777,0,,0,2023,2,2023Q2,0.0420008816549347,0.0399999991059303,27,0.2918416425337207
L100000101203,Ningxia Lingwu power station,Ningxia,38.148333,106.345833,0,,0,2023,2,2023Q2,0.0582471277736041,0.0416666679084301,29,0.2706682994228563
L100000101219,Yuanyang Lake power station,Ningxia,38.0575,106.691389,0,,0,2023,2,2023Q2,0.0377654340808038,0.0983333364129066,27,0.3108979261379014
L100000101244,Fugu Qingshuichuan power station,Shaanxi,39.2048853,111.1190328,0,,0,2023,2,2023Q2,0.0382413801833473,0.0600000023841857,29,0.2703071718185516
L100000101246,Guodian Baoji-2 power station,Shaanxi,34.4980333,107.2181511,0,,0,2023,2,2023Q2,0.1013492038473486,0.0799999982118606,21,0.2002060549895234
L100000101252,Hancheng power station,Shaanxi,35.6007189,110.5557051,0,,0,2023,2,2023Q2,0.0741758220649969,0.0692857205867767,26,0.1661643717856285
L100000101265,Leilongwan power station,Shaanxi,37.925376,109.101678,0,,0,2023,2,2023Q2,-0.0177753594420526,-0.0299999993294477,23,0.2359787090288188
L100000101269,Pucheng power station,Shaanxi,34.9779314,109.7999759,0,,0,2023,2,2023Q2,0.1300000052433461,0.0925000049173831,24,0.2660781633000254
L100000101277,Fugu Miaogoumen power station,Shaanxi,39.208319,110.784956,0,,0,2023,2,2023Q2,0.0571551705100412,0.0599999986588954,29,0.2735214153262406
L100000101278,Jinjie power station,Shaanxi,38.7368389,110.1661297,0,,0,2023,2,2023Q2,0.0418533331342041,0.0150000005960464,25,0.1207560339053276
L100000101297,Yulin Hengshan power station,Shaanxi,38.03372,109.415067,0,,0,2023,2,2023Q2,0.0315763852073966,0.0610000006854534,24,0.2502312258151129
L100000101307,Binzhou Boxing power station,Shandong,37.27629,118.330855,0,,0,2023,2,2023Q2,0.0878555598668753,0.1353333443403243,30,0.2801106717878737
L100000101316,Datang Dongying power station,Shandong,38.113151,118.910229,0,,0,2023,2,2023Q2,0.1045570003546097,0.0849999785423278,33,0.2122079460476477
L100000101332,Guohua Shouguang power station,Shandong,37.269686,118.906738,0,,0,2023,2,2023Q2,0.0816510365402791,0.0116666620597242,32,0.3665133840244721
L100000101339,Huadian Laizhou power station,Shandong,37.432222,120.018056,0,,0,2023,2,2023Q2,0.0585555544433494,0.0059999944642186,27,0.2312449195579662
L100000101341,Shiliquan power station,Shandong,34.814444,117.573056,0,,0,2023,2,2023Q2,0.0593077576270809,0.0233333315700292,27,0.2319985008714104
L100000101342,Huadian Weifang power station,Shandong,36.6656392,119.2632115,0,,0,2023,2,2023Q2,0.1082104563580027,0.0300000002607703,28,0.3584513862146034
L100000101344,Huaneng Dezhou power station,Shandong,37.449349,116.2415516,0,,0,2023,2,2023Q2,0.0673205150703254,0.0291666658595204,26,0.2329682813889814
L100000101348,Huaneng Laiwu power station,Shandong,36.1342702,117.6849675,0,,0,2023,2,2023Q2,0.0539880937770552,0.0992857217788696,24,0.1781438823038245
L100000101383,Rizhao power station,Shandong,35.3454727,119.5104761,0,,0,2023,2,2023Q2,0.0583768408055064,0.0242857169359922,29,0.2588236497244819
L100000101399,Shiheng-2 power station,Shandong,36.2123187,116.5136301,0,,0,2023,2,2023Q2,0.0007407399653284,-0.0399999991059303,27,0.2138167058545561
L100000101409,Weihai power station,Shandong,37.44899,122.20724,0,,0,2023,2,2023Q2,0.0500454533506523,0.0550000015646218,22,0.2152381794990762
L100000101415,Weiqiao Huji power station,Shandong,37.347901,117.781587,0,,0,2023,2,2023Q2,0.0968448298919046,0.104285717010498,29,0.2900367003627039
L100000101420,Weiqiao Zouping-1 power station,Shandong,36.9106725,117.7853572,0,,0,2023,2,2023Q2,0.1015174555281797,0.0721428543329238,30,0.3116927496105035
L100000101425,Weiqiao Zouping-7 power station,Shandong,36.896297,117.860459,0,,0,2023,2,2023Q2,0.115856343259414,0.1149999983608722,30,0.3154056095365429
L100000101429,Shandong Xinfa Xinyuan power station,Shandong,36.615766,116.225215,0,,0,2023,2,2023Q2,-0.0181022975507571,0.0014285689685493,27,0.1840623558095666
L100000101442,Zouxian power station,Shandong,35.3255698,116.9260912,0,,0,2023,2,2023Q2,0.0423511956801771,-0.0150000005960464,28,0.2940902195341266
L100000101444,Shanghai Caojing power station,Shanghai,30.76073,121.4008,1,SH_pilot,2013,2023,2,2023Q2,-0.0759210508120687,-0.0650000050663948,19,0.248948702241438
L100000101447,Shanghai Shidongkou power station,Shanghai,31.4650719,121.4048433,1,SH_pilot,2013,2023,2,2023Q2,0.0615833397023379,0.0029166713356972,16,0.4466930347350425
L100000101448,Waigaoqiao power station,Shanghai,31.3536333,121.6002746,1,SH_pilot,2013,2023,2,2023Q2,0.0565438598982597,0.1099999994039535,19,0.3964163395752207
L100000101515,Shanxi Zhaoguang power station,Shanxi,36.5537987,111.6917736,0,,0,2023,2,2023Q2,0.0799666662700474,0.0983333326876162,30,0.2867222574076056
L100000101518,Shenhua Hequ power station,Shanxi,39.3830746,111.1843014,0,,0,2023,2,2023Q2,0.0140665036080212,0.0642857179045677,29,0.2515031184281842
L100000101519,Shentou power station,Shanxi,39.550981,112.488736,0,,0,2023,2,2023Q2,0.0811858974898663,0.1133333295583724,26,0.2502698666953818
L100000101529,Tongmei Tashan power station,Shanxi,39.9249917,113.0839199,0,,0,2023,2,2023Q2,0.1278676200471818,0.0814285725355148,25,0.3530552927353333
L100000101542,Xishan Gujiao power station,Shanxi,37.8952266,112.0930982,0,,0,2023,2,2023Q2,0.1049066658318042,0.125,25,0.1886101301954868
L100000101543,Yangcheng power station,Shanxi,35.466123,112.5742039,0,,0,2023,2,2023Q2,0.0609333326667547,0.0799999982118606,25,0.2481184276089459
L100000101551,Yuguang Coal power station,Shanxi,38.078135,113.482791,0,,0,2023,2,2023Q2,0.0535114594493751,0.0585714280605316,27,0.3952111619639809
L100000101554,Zhangshan power station,Shanxi,36.326115,113.081402,0,,0,2023,2,2023Q2,0.0388681299390865,0.0092857224600657,26,0.2028119411202771
L100000101555,Changzhi power station,Shanxi,36.3226498,113.0816012,0,,0,2023,2,2023Q2,0.0388681299390865,0.0092857224600657,26,0.2028119411202771
L100000101567,Guang'an power station,Sichuan,30.5288201,106.8264802,0,,0,2023,2,2023Q2,0.1029761921381577,0.0433333329856395,14,0.1781315402684463
L100000101580,Tianming power station,Sichuan,31.869616,104.910148,0,,0,2023,2,2023Q2,-0.0450726196790735,-0.0140000029156605,20,0.2122924046846926
L100000101588,Panshan power station,Tianjin,39.9801382,117.4630704,1,TJ_pilot,2013,2023,2,2023Q2,0.1318823519327184,0.0669999979436397,34,0.3587362122466165
L100000101589,Tianjin Beijiang power station,Tianjin,39.2193209,117.9298639,1,TJ_pilot,2013,2023,2,2023Q2,0.0979487209055477,0.0733333453536033,39,0.2725261000944435
L100000101617,East Hope Metals Wucaiwan power station,Xinjiang,44.6829461,89.1158667,0,,0,2023,2,2023Q2,-0.0030469594020692,0.0192857151851057,36,0.1897383370972301
L100000101668,Xinjiang Qiya Smelter power station,Xinjiang,44.8955881,89.049629,0,,0,2023,2,2023Q2,0.0053303564588228,-0.0068750036880373,36,0.197860829333328
L100000101675,Shenhua Guoneng Hami power station,Xinjiang,42.411226,93.009166,0,,0,2023,2,2023Q2,-0.0142794485804379,0.0008333319565281,38,0.1548715393945426
L100000101677,Shenhua Zhundong Wucaiwan power station,Xinjiang,44.795533,89.149825,0,,0,2023,2,2023Q2,-0.0048425952813381,-0.0108333356911316,36,0.2142945679625283
L100000101681,Tianchi Changji cogen power station,Xinjiang,44.004362,87.171961,0,,0,2023,2,2023Q2,0.1549027809718002,0.0716666765511035,36,0.411281213655603
L100000101682,Tianchi Energy Zhundong Wucaiwan power station,Xinjiang,44.8524482,89.1959171,0,,0,2023,2,2023Q2,0.0236144156919585,0.0443749967962503,36,0.1890220086494866
L100000101696,Wucaiwan Bei'er power station,Xinjiang,44.8388927,89.1908616,0,,0,2023,2,2023Q2,0.0244899675922675,0.0469444468617439,36,0.1945082401866386
L100000101697,Wujiaqu power station,Xinjiang,44.26892,87.687877,0,,0,2023,2,2023Q2,0.1356581225036046,0.0766666606068611,39,0.2797611586900387
L100000101709,XPCC Shihezi Cogen power station,Xinjiang,44.428094,86.093609,0,,0,2023,2,2023Q2,0.0351351356586894,0.0759999975562095,37,0.2298446809578261
L100000101716,Diandong power station,Yunnan,25.19943,104.6819,0,,0,2023,2,2023Q2,0.1311000039801001,0.0375000005587935,10,0.2475939576797761
L100000101730,Wushashan power station,Zhejiang,29.505411,121.662934,0,,0,2023,2,2023Q2,-0.0100416702771326,-0.0100000002421438,16,0.1984932868946036
L100000101731,Beilun power station,Zhejiang,29.9427256,121.8131207,0,,0,2023,2,2023Q2,-0.0208611128230889,-0.038000002503395,18,0.2880166251363505
L100000101732,Guohua Zhoushan power station,Zhejiang,30.103996,122.184817,0,,0,2023,2,2023Q2,0.0455087682379311,-0.0066666691564023,19,0.2323861756898594
L100000101736,Yuhuan power station,Zhejiang,28.1151529,121.1391369,0,,0,2023,2,2023Q2,0.0703782010823488,0.0099999997764825,26,0.3091623932776476
L100000101737,China Resources Wenzhou power station,Zhejiang,27.4974228,120.6631851,0,,0,2023,2,2023Q2,0.0346794847685557,0.0680000036954879,13,0.1470116310098318
L100000101739,Jiaxing power station,Zhejiang,30.62804,121.14422,0,,0,2023,2,2023Q2,-0.1198437517741695,-0.0637500006705522,16,0.2522823647141592
L100000101742,Lanxi power station,Zhejiang,29.1866175,119.5068449,0,,0,2023,2,2023Q2,0.2488888810078303,0.0799999982118606,15,0.4648534614626454
L100000101747,Ninghai power station,Zhejiang,29.4817622,121.5114792,0,,0,2023,2,2023Q2,-0.0722435939197356,-0.0199999958276748,13,0.2319778081466053
L100000101750,Zhejiang Taizhou-2 power station,Zhejiang,29.012395,121.695507,0,,0,2023,2,2023Q2,-0.0052604168886318,-0.0425000004470348,16,0.161455676370907
L100000101761,Zheneng Liuheng power station,Zhejiang,29.7593387,122.1266091,0,,0,2023,2,2023Q2,0.0304411722292356,-0.0299999993294477,17,0.1908779273363749
L100000101762,Zheneng Wenzhou power station,Zhejiang,27.9957103,120.8358582,0,,0,2023,2,2023Q2,0.0298124989494681,-0.025000000372529,24,0.3083677731696388
L100000101763,Zheneng Yueqing power station,Zhejiang,28.1704074,121.0889375,0,,0,2023,2,2023Q2,0.0750256400877753,0.0441666673868894,26,0.2517403907360636
L100000104506,Fu County power station,Shaanxi,35.858656,109.2167,0,,0,2023,2,2023Q2,0.0918412671734889,0.0549999997019767,30,0.1743167164671013
L100000104758,Hubei Yicheng power station,Hubei,31.781843,112.129461,1,HB_pilot,2014,2023,2,2023Q2,0.0988859631317226,0.036666665226221,19,0.1986071551340789
L100000104917,Shanggao power station,Jiangxi,28.185566,114.825697,0,,0,2023,2,2023Q2,0.0892424214292656,0.0966666638851165,11,0.193549254306731
L100000104944,Hami-Chongqing UHV Transmission Line power station,Xinjiang,44.53792,92.926001,0,,0,2023,2,2023Q2,0.036141028197912,0.0324999997392296,26,0.1816049511185579
L100000104970,Jiangsu Guoxin Shazhou power station,Jiangsu,31.985654,120.684419,0,,0,2023,2,2023Q2,0.0075263106999428,-0.0083333356305956,19,0.3278112870046712
L100000105025,Datong-2 power station,Shanxi,40.0279118,113.2933181,0,,0,2023,2,2023Q2,0.0880833346074303,0.06166666559875,26,0.3138408245895168
L100000100200,Anhui Bengbu power station,Anhui,32.78444,117.11472,0,,0,2023,3,2023Q3,0.0438541662297211,0.0483333300799131,16,0.1428735780723459
L100000100201,Anhui Huainan Panji power station,Anhui,32.76917,116.759595,0,,0,2023,3,2023Q3,0.0919642876833677,-0.025000000372529,14,0.2689675624881759
L100000100205,Chizhou Jiuhua power station,Anhui,30.7531097,117.5906618,0,,0,2023,3,2023Q3,0.1684444437424342,0.1816666722297668,15,0.3676752749838327
L100000100206,Pingwei power station,Anhui,32.68417,116.901389,0,,0,2023,3,2023Q3,0.0099624102371499,-0.0300000011920928,19,0.1797168982474984
L100000100211,Fuyang power station,Anhui,33.00444,115.845278,0,,0,2023,3,2023Q3,0.0638157888070533,0.044999998062849,19,0.1936697501798188
L100000100218,Wuhu power station,Anhui,31.2372348,118.1497184,0,,0,2023,3,2023Q3,0.122598031974014,0.0949999988079071,17,0.2532781330641295
L100000100222,Huaibei Pingshan power station,Anhui,33.83392,116.831102,0,,0,2023,3,2023Q3,0.0797037046609653,0.0791666693985461,18,0.2197079449005932
L100000100223,Huainan Fengtai power station,Anhui,32.758,116.65,0,,0,2023,3,2023Q3,0.0417777756229043,-0.0499999970197677,15,0.1801239677560766
L100000100225,Huainan Luohe power station,Anhui,32.68455,117.07511,0,,0,2023,3,2023Q3,-0.0024583300692029,0.0170000009238719,16,0.144316108950118
L100000100226,Huainan Tianji power station,Anhui,32.7465,116.8127,0,,0,2023,3,2023Q3,0.0443529455155572,-0.0183333307504653,17,0.1986603634852733
L100000100233,Lixin Banji power station,Anhui,32.897245,116.242561,0,,0,2023,3,2023Q3,0.0215052905647705,0.0140476229134946,18,0.1052113370602047
L100000100237,Anqing power station,Anhui,30.541,117.1717,0,,0,2023,3,2023Q3,0.0358333349124424,0.0199999990873038,18,0.2655806614192213
L100000100240,Suzhou Qianyingzi power station,Anhui,33.5107954,116.9261351,0,,0,2023,3,2023Q3,0.1836458318284712,0.165833331644535,16,0.2438215915115805
L100000100242,Tongling Wanneng power station,Anhui,30.88181,117.76439,0,,0,2023,3,2023Q3,0.1270089279205422,0.0578571427613496,16,0.3435736049713424
L100000100245,Ma'anshan power station,Anhui,31.750737,118.4796925,0,,0,2023,3,2023Q3,0.1785416702429453,0.161250002682209,12,0.2211783008838964
L100000100269,Chongqing Shuanghuai power station,Chongqing,30.1611074,106.5480599,1,CQ_pilot,2013,2023,3,2023Q3,0.0928409119051965,0.0791666712611913,22,0.2511360920783216
L100000100272,Luohuang power station,Chongqing,29.347364,106.433182,1,CQ_pilot,2013,2023,3,2023Q3,0.1328650782594368,0.061999998986721,21,0.3362061053039796
L100000100276,Chongqing Wanzhou power station,Chongqing,30.677938,108.398976,1,CQ_pilot,2013,2023,3,2023Q3,0.1082757912420977,0.1016666665673255,24,0.0930552667668735
L100000100283,Ningde power station,Fujian,26.7574469,119.7353942,1,FJ_pilot,2016,2023,3,2023Q3,0.0065666676312685,0.0824999958276748,25,0.194069377053436
L100000100285,Fujian Hongshan power station,Fujian,24.7272766,118.7496944,1,FJ_pilot,2016,2023,3,2023Q3,-0.0014999986315767,0.0099999988451599,30,0.2206012566632712
L100000100287,Fuzhou Kemen power station,Fujian,26.3734254,119.7622418,1,FJ_pilot,2016,2023,3,2023Q3,0.0016451620707108,0.0133333327248692,31,0.1079804828649292
L100000100288,Fuzhou Jiangyin power station,Fujian,25.438464,119.3396226,1,FJ_pilot,2016,2023,3,2023Q3,0.0449107138306966,0.0542500019073486,28,0.1485736544592902
L100000100291,Houshi power station,Fujian,24.3030594,118.1259157,1,FJ_pilot,2016,2023,3,2023Q3,0.0335277786167959,0.0224999994970857,30,0.1268305965469841
L100000100293,Huaneng Fuzhou power station,Fujian,25.99083,119.4816,1,FJ_pilot,2016,2023,3,2023Q3,0.0373913041599418,0.0300000011920928,23,0.1470446032874861
L100000100298,Luoyuan Bay power station,Fujian,26.385334,119.789459,1,FJ_pilot,2016,2023,3,2023Q3,-0.0184112541716207,-0.0299999993294477,33,0.1217387272210114
L100000100299,Meizhouwan power station,Fujian,25.1608278,119.0333354,1,FJ_pilot,2016,2023,3,2023Q3,0.0310572909753924,0.0283333314582705,32,0.134007345898598
L100000100300,Nanpu Quanzhou power station,Fujian,25.2044,118.94385,1,FJ_pilot,2016,2023,3,2023Q3,0.0618944430723786,0.050000000745058,30,0.1549371019496879
L100000100303,Xiamen Songyu power station,Fujian,24.4460582,118.0267975,1,FJ_pilot,2016,2023,3,2023Q3,0.0449038472098226,0.0062500005587935,26,0.1615525928882769
L100000100318,Guazhou Changle power station,Gansu,40.6599,96.513,0,,0,2023,3,2023Q3,0.0191602776758372,0.0019999998621642,41,0.1644265022031167
L100000100320,Zhangye power station,Gansu,39.071222,100.462929,0,,0,2023,3,2023Q3,0.0122543868982527,0.0333333350718021,38,0.3209651461461427
L100000100326,Pingliang power station,Gansu,35.5017,106.7861,0,,0,2023,3,2023Q3,-0.0780185148016446,-0.0250000040978192,18,0.2258702583414358
L100000100328,Gansu Zhengning power station,Gansu,35.268403,107.975564,0,,0,2023,3,2023Q3,-0.024949999153614,-0.0130000002682209,20,0.2682696011765341
L100000100339,Lingtai power station,Gansu,35.0858218,107.7152829,0,,0,2023,3,2023Q3,0.0498412697176848,0.0133333327248692,21,0.2108507227861369
L100000100347,Chaozhou Sanbaimen power station,Guangdong,23.56645,117.0972,1,GD_pilot,2013,2023,3,2023Q3,0.0700860190535745,0.0800000056624412,31,0.1529251296513295
L100000100354,Leizhou power station,Guangdong,20.51161,109.82803,1,GD_pilot,2013,2023,3,2023Q3,0.0114924258668906,6.984919309616089e-10,22,0.0976107761956374
L100000100358,Guangdong Huilai power station,Guangdong,23.0047771,116.5472388,1,GD_pilot,2013,2023,3,2023Q3,-0.0002499986750384,0.0100000002421438,30,0.1920436251919309
L100000100359,Guangdong Huizhou Pinghai power station,Guangdong,22.6064638,114.741919,1,GD_pilot,2013,2023,3,2023Q3,-0.0105246932556231,-0.0216666664928197,27,0.2290613003005049
L100000100361,Guangdong Shaoguan power station,Guangdong,24.682,113.605,1,GD_pilot,2013,2023,3,2023Q3,-0.0059010983946231,0.0133333345875144,13,0.1208565131507588
L100000100372,Taishan power station,Guangdong,21.8667,112.9228,1,GD_pilot,2013,2023,3,2023Q3,0.0119423062110749,0.0504166707396506,26,0.1507518215379042
L100000100377,Heyuan power station,Guangdong,23.567222,114.640278,1,GD_pilot,2013,2023,3,2023Q3,0.07512755119907,0.0199999995529651,14,0.1553697153895124
L100000100381,Haimen power station,Guangdong,23.1899,116.6548,1,GD_pilot,2013,2023,3,2023Q3,0.0318793107209534,-0.0080000013113021,29,0.1862497699007758
L100000100390,Lufeng Jiahuwan power station,Guangdong,22.832499,115.985482,1,GD_pilot,2013,2023,3,2023Q3,0.0246954032958581,0.0,29,0.1451770836838669
L100000100392,Maoming Bohe power station,Guangdong,21.441033,111.289628,1,GD_pilot,2013,2023,3,2023Q3,0.0438888893221263,0.0125000029802322,27,0.1305556012183906
